0.615,5
0.804,5
0.485,5
0.58,4
0.0,5
0.216,5
0.576,5
0.0,5
0.026999999999999996,1
-0.277,1
-0.127,1
-0.06200000000000001,1
-0.07700000000000001,1
0.10800000000000001,3
0.126,1
-0.221,1
-0.451,1
0.274,5
0.131,2
0.11100000000000002,2
-0.086,1
-0.03,1
-0.115,1
-0.016,1
0.09599999999999999,2
-0.05499999999999999,1
-0.181,2
0.193,2
0.257,5
0.277,5
-0.091,3
0.056999999999999995,5
0.0,1
-0.023,4
-0.688,2
-0.011999999999999997,2
0.103,4
0.15899999999999997,3
0.164,3
0.0,3
0.343,5
0.0,2
0.273,4
-0.192,2
-0.688,3
0.231,4
-0.086,2
0.57,4
